active_state_capacity,checkpoint_epoch,checkpoint_file_sha256,checkpoint_metrics,checkpoint_model_state_sha256,checkpoint_path,checkpoint_role,config_family,data_seed,machine,model,resolved_config_path,resolved_config_sha256,seed,source_id,source_result_path,source_run_type,train_config_path,trainable_params,checkpoint_size_bytes,checkpoint_hash_verified
131072,4,6d1ae3ce529be8ae17db653d855d5b4265b615b80d059c52d131249de2b61251,"{'valid/accuracy': 0.99205859375, 'valid/input_seq_len/accuracy-1024': 0.953703125, 'valid/input_seq_len/accuracy-128': 0.99578125, 'valid/input_seq_len/accuracy-256': 0.9983125, 'valid/input_seq_len/accuracy-512': 0.9943984375, 'valid/input_seq_len/accuracy-64': 0.9999583333333333, 'valid/loss': 0.08201234726676909, 'valid/mqar_case/accuracy-1024x256': 0.953703125, 'valid/mqar_case/accuracy-128x32': 0.99578125, 'valid/mqar_case/accuracy-256x64': 0.9983125, 'valid/mqar_case/accuracy-512x128': 0.994671875, 'valid/mqar_case/accuracy-512x64': 0.994125, 'valid/mqar_case/accuracy-64x16': 1.0, 'valid/mqar_case/accuracy-64x4': 1.0, 'valid/mqar_case/accuracy-64x8': 0.999875, 'valid/num_kv_pairs/accuracy-128': 0.994671875, 'valid/num_kv_pairs/accuracy-16': 1.0, 'valid/num_kv_pairs/accuracy-256': 0.953703125, 'valid/num_kv_pairs/accuracy-32': 0.99578125, 'valid/num_kv_pairs/accuracy-4': 1.0, 'valid/num_kv_pairs/accuracy-64': 0.99621875, 'valid/num_kv_pairs/accuracy-8': 0.999875}",f26cdde48c0d1183749414af96913d408c15b6930c97caea01dcfaf327e6a31e,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s123-fixedinit-s124-d123-b64ga4-3090-formal/last.pt,last,cb64-r16-joint,123,3090,flash,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s123-fixedinit-s124-d123-b64ga4-3090-formal.json,47d103c0259c756ad349b89c233b97634532a044ed9212df229b82b9a496d522,123,flash-s123-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260725-01-current-baselines-longer-mqar/outputs/machines/3090/formal/flash-s123-fixedinit-s124-d123-b64ga4-3090-formal/result.json,formal,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s123-fixedinit-s124-d123-b64ga4-3090-formal/train_config.json,1160390,8845573,True
131072,4,a221172ac473984062fc27e4aa65c21ffec77db551372cb89cacbda55f36cce1,"{'valid/accuracy': 0.99205859375, 'valid/input_seq_len/accuracy-1024': 0.953703125, 'valid/input_seq_len/accuracy-128': 0.99578125, 'valid/input_seq_len/accuracy-256': 0.9983125, 'valid/input_seq_len/accuracy-512': 0.9943984375, 'valid/input_seq_len/accuracy-64': 0.9999583333333333, 'valid/loss': 0.08201234726676909, 'valid/mqar_case/accuracy-1024x256': 0.953703125, 'valid/mqar_case/accuracy-128x32': 0.99578125, 'valid/mqar_case/accuracy-256x64': 0.9983125, 'valid/mqar_case/accuracy-512x128': 0.994671875, 'valid/mqar_case/accuracy-512x64': 0.994125, 'valid/mqar_case/accuracy-64x16': 1.0, 'valid/mqar_case/accuracy-64x4': 1.0, 'valid/mqar_case/accuracy-64x8': 0.999875, 'valid/num_kv_pairs/accuracy-128': 0.994671875, 'valid/num_kv_pairs/accuracy-16': 1.0, 'valid/num_kv_pairs/accuracy-256': 0.953703125, 'valid/num_kv_pairs/accuracy-32': 0.99578125, 'valid/num_kv_pairs/accuracy-4': 1.0, 'valid/num_kv_pairs/accuracy-64': 0.99621875, 'valid/num_kv_pairs/accuracy-8': 0.999875}",f26cdde48c0d1183749414af96913d408c15b6930c97caea01dcfaf327e6a31e,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s123-fixedinit-s124-d123-b64ga4-3090-formal/best.pt,best,cb64-r16-joint,123,3090,flash,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s123-fixedinit-s124-d123-b64ga4-3090-formal.json,47d103c0259c756ad349b89c233b97634532a044ed9212df229b82b9a496d522,123,flash-s123-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260725-01-current-baselines-longer-mqar/outputs/machines/3090/formal/flash-s123-fixedinit-s124-d123-b64ga4-3090-formal/result.json,formal,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s123-fixedinit-s124-d123-b64ga4-3090-formal/train_config.json,1160390,8845573,True
131072,4,f109a8a289256bc755d1c98d3418bab68c17602c2c5ac2f51bc7430233eafe9a,"{'valid/accuracy': 0.99609326171875, 'valid/input_seq_len/accuracy-1024': 0.96974609375, 'valid/input_seq_len/accuracy-128': 1.0, 'valid/input_seq_len/accuracy-256': 1.0, 'valid/input_seq_len/accuracy-512': 0.9996875, 'valid/input_seq_len/accuracy-64': 0.999875, 'valid/loss': 0.16772340829467997, 'valid/mqar_case/accuracy-1024x256': 0.96974609375, 'valid/mqar_case/accuracy-128x32': 1.0, 'valid/mqar_case/accuracy-256x64': 1.0, 'valid/mqar_case/accuracy-512x128': 0.99996875, 'valid/mqar_case/accuracy-512x64': 0.99940625, 'valid/mqar_case/accuracy-64x16': 1.0, 'valid/mqar_case/accuracy-64x4': 0.99975, 'valid/mqar_case/accuracy-64x8': 0.999875, 'valid/num_kv_pairs/accuracy-128': 0.99996875, 'valid/num_kv_pairs/accuracy-16': 1.0, 'valid/num_kv_pairs/accuracy-256': 0.96974609375, 'valid/num_kv_pairs/accuracy-32': 1.0, 'valid/num_kv_pairs/accuracy-4': 0.99975, 'valid/num_kv_pairs/accuracy-64': 0.999703125, 'valid/num_kv_pairs/accuracy-8': 0.999875}",2f991584dc5e8f774a70504dc186f41288bec9f6f54049af2e96ed4d6a527dd4,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/gdn-s123-fixedinit-s124-d123-b64ga4-3090-formal/last.pt,last,gdnxk-h2-ek4-ev4-usegate0,123,3090,gdn,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260725-01-current-baselines-longer-mqar-3090-formal/gdn-s123-fixedinit-s124-d123-b64ga4-3090-formal.json,2c6157c202834da12f9d4b866de4f1fde4aa5b7e9cec2a8247dafeb8411e3092,123,gdn-s123-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260725-01-current-baselines-longer-mqar/outputs/machines/3090/formal/gdn-s123-fixedinit-s124-d123-b64ga4-3090-formal/result.json,formal,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/gdn-s123-fixedinit-s124-d123-b64ga4-3090-formal/train_config.json,1335942,9548223,True
131072,4,94fbcdbbbd3236d0d0d90febc3d3b4ece3cfa87b0e14f0a217868e9ce3b30f8e,"{'valid/accuracy': 0.99609326171875, 'valid/input_seq_len/accuracy-1024': 0.96974609375, 'valid/input_seq_len/accuracy-128': 1.0, 'valid/input_seq_len/accuracy-256': 1.0, 'valid/input_seq_len/accuracy-512': 0.9996875, 'valid/input_seq_len/accuracy-64': 0.999875, 'valid/loss': 0.16772340829467997, 'valid/mqar_case/accuracy-1024x256': 0.96974609375, 'valid/mqar_case/accuracy-128x32': 1.0, 'valid/mqar_case/accuracy-256x64': 1.0, 'valid/mqar_case/accuracy-512x128': 0.99996875, 'valid/mqar_case/accuracy-512x64': 0.99940625, 'valid/mqar_case/accuracy-64x16': 1.0, 'valid/mqar_case/accuracy-64x4': 0.99975, 'valid/mqar_case/accuracy-64x8': 0.999875, 'valid/num_kv_pairs/accuracy-128': 0.99996875, 'valid/num_kv_pairs/accuracy-16': 1.0, 'valid/num_kv_pairs/accuracy-256': 0.96974609375, 'valid/num_kv_pairs/accuracy-32': 1.0, 'valid/num_kv_pairs/accuracy-4': 0.99975, 'valid/num_kv_pairs/accuracy-64': 0.999703125, 'valid/num_kv_pairs/accuracy-8': 0.999875}",2f991584dc5e8f774a70504dc186f41288bec9f6f54049af2e96ed4d6a527dd4,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/gdn-s123-fixedinit-s124-d123-b64ga4-3090-formal/best.pt,best,gdnxk-h2-ek4-ev4-usegate0,123,3090,gdn,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260725-01-current-baselines-longer-mqar-3090-formal/gdn-s123-fixedinit-s124-d123-b64ga4-3090-formal.json,2c6157c202834da12f9d4b866de4f1fde4aa5b7e9cec2a8247dafeb8411e3092,123,gdn-s123-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260725-01-current-baselines-longer-mqar/outputs/machines/3090/formal/gdn-s123-fixedinit-s124-d123-b64ga4-3090-formal/result.json,formal,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/gdn-s123-fixedinit-s124-d123-b64ga4-3090-formal/train_config.json,1335942,9548223,True
131072,4,4fad7919672addabf7854ad6d0a2067520438d966211f9112fbc21898d622576,"{'valid/accuracy': 0.99335498046875, 'valid/input_seq_len/accuracy-1024': 0.96164453125, 'valid/input_seq_len/accuracy-128': 0.9970625, 'valid/input_seq_len/accuracy-256': 0.998328125, 'valid/input_seq_len/accuracy-512': 0.99490234375, 'valid/input_seq_len/accuracy-64': 1.0, 'valid/loss': 0.0726760591958679, 'valid/mqar_case/accuracy-1024x256': 0.96164453125, 'valid/mqar_case/accuracy-128x32': 0.9970625, 'valid/mqar_case/accuracy-256x64': 0.998328125, 'valid/mqar_case/accuracy-512x128': 0.9951328125, 'valid/mqar_case/accuracy-512x64': 0.994671875, 'valid/mqar_case/accuracy-64x16': 1.0, 'valid/mqar_case/accuracy-64x4': 1.0, 'valid/mqar_case/accuracy-64x8': 1.0, 'valid/num_kv_pairs/accuracy-128': 0.9951328125, 'valid/num_kv_pairs/accuracy-16': 1.0, 'valid/num_kv_pairs/accuracy-256': 0.96164453125, 'valid/num_kv_pairs/accuracy-32': 0.9970625, 'valid/num_kv_pairs/accuracy-4': 1.0, 'valid/num_kv_pairs/accuracy-64': 0.9965, 'valid/num_kv_pairs/accuracy-8': 1.0}",a4624f1ef83ab4ff58fa9c42857d619ae8dfe99b55f5c2c9201b0549051d23ac,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s124-fixedinit-s124-d123-b64ga4-3090-formal/last.pt,last,cb64-r16-joint,123,3090,flash,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s124-fixedinit-s124-d123-b64ga4-3090-formal.json,6d2b90294e10a7c4386f5457a0352fd04f1e9e0dbbf2d85f43931720e180b0cd,124,flash-s124-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260725-01-current-baselines-longer-mqar/outputs/machines/3090/formal/flash-s124-fixedinit-s124-d123-b64ga4-3090-formal/result.json,formal,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s124-fixedinit-s124-d123-b64ga4-3090-formal/train_config.json,1160390,8845573,True
131072,4,196bd94b9c5594c6a2b51babbb4970011f52a5a776003acf1bfbee8a92749688,"{'valid/accuracy': 0.99335498046875, 'valid/input_seq_len/accuracy-1024': 0.96164453125, 'valid/input_seq_len/accuracy-128': 0.9970625, 'valid/input_seq_len/accuracy-256': 0.998328125, 'valid/input_seq_len/accuracy-512': 0.99490234375, 'valid/input_seq_len/accuracy-64': 1.0, 'valid/loss': 0.0726760591958679, 'valid/mqar_case/accuracy-1024x256': 0.96164453125, 'valid/mqar_case/accuracy-128x32': 0.9970625, 'valid/mqar_case/accuracy-256x64': 0.998328125, 'valid/mqar_case/accuracy-512x128': 0.9951328125, 'valid/mqar_case/accuracy-512x64': 0.994671875, 'valid/mqar_case/accuracy-64x16': 1.0, 'valid/mqar_case/accuracy-64x4': 1.0, 'valid/mqar_case/accuracy-64x8': 1.0, 'valid/num_kv_pairs/accuracy-128': 0.9951328125, 'valid/num_kv_pairs/accuracy-16': 1.0, 'valid/num_kv_pairs/accuracy-256': 0.96164453125, 'valid/num_kv_pairs/accuracy-32': 0.9970625, 'valid/num_kv_pairs/accuracy-4': 1.0, 'valid/num_kv_pairs/accuracy-64': 0.9965, 'valid/num_kv_pairs/accuracy-8': 1.0}",a4624f1ef83ab4ff58fa9c42857d619ae8dfe99b55f5c2c9201b0549051d23ac,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s124-fixedinit-s124-d123-b64ga4-3090-formal/best.pt,best,cb64-r16-joint,123,3090,flash,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s124-fixedinit-s124-d123-b64ga4-3090-formal.json,6d2b90294e10a7c4386f5457a0352fd04f1e9e0dbbf2d85f43931720e180b0cd,124,flash-s124-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260725-01-current-baselines-longer-mqar/outputs/machines/3090/formal/flash-s124-fixedinit-s124-d123-b64ga4-3090-formal/result.json,formal,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s124-fixedinit-s124-d123-b64ga4-3090-formal/train_config.json,1160390,8845573,True
131072,4,50def779e6613e5707955b7d2d368cf9c436b8e0b00da812f2c107dd3561d4cd,"{'valid/accuracy': 0.9956201171875, 'valid/input_seq_len/accuracy-1024': 0.9659609375, 'valid/input_seq_len/accuracy-128': 1.0, 'valid/input_seq_len/accuracy-256': 1.0, 'valid/input_seq_len/accuracy-512': 0.9996875, 'valid/input_seq_len/accuracy-64': 0.999875, 'valid/loss': 0.17086618318878916, 'valid/mqar_case/accuracy-1024x256': 0.9659609375, 'valid/mqar_case/accuracy-128x32': 1.0, 'valid/mqar_case/accuracy-256x64': 1.0, 'valid/mqar_case/accuracy-512x128': 0.999984375, 'valid/mqar_case/accuracy-512x64': 0.999390625, 'valid/mqar_case/accuracy-64x16': 1.0, 'valid/mqar_case/accuracy-64x4': 0.99975, 'valid/mqar_case/accuracy-64x8': 0.999875, 'valid/num_kv_pairs/accuracy-128': 0.999984375, 'valid/num_kv_pairs/accuracy-16': 1.0, 'valid/num_kv_pairs/accuracy-256': 0.9659609375, 'valid/num_kv_pairs/accuracy-32': 1.0, 'valid/num_kv_pairs/accuracy-4': 0.99975, 'valid/num_kv_pairs/accuracy-64': 0.9996953125, 'valid/num_kv_pairs/accuracy-8': 0.999875}",b7a30c8c6f52e0ff3374358956cfff050421cbdba6755a72608a58c805ea8c1a,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/gdn-s124-fixedinit-s124-d123-b64ga4-3090-formal/last.pt,last,gdnxk-h2-ek4-ev4-usegate0,123,3090,gdn,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260725-01-current-baselines-longer-mqar-3090-formal/gdn-s124-fixedinit-s124-d123-b64ga4-3090-formal.json,571bf2d527fe5cf8c63951f6896f15ce24d205246ca27ca3afbbf46aba28ead9,124,gdn-s124-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260725-01-current-baselines-longer-mqar/outputs/machines/3090/formal/gdn-s124-fixedinit-s124-d123-b64ga4-3090-formal/result.json,formal,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/gdn-s124-fixedinit-s124-d123-b64ga4-3090-formal/train_config.json,1335942,9548223,True
131072,4,45b24e115e0de669e37dd8721204fe5cdbb2758eac4f2d0a6c7f866638fab7f0,"{'valid/accuracy': 0.9956201171875, 'valid/input_seq_len/accuracy-1024': 0.9659609375, 'valid/input_seq_len/accuracy-128': 1.0, 'valid/input_seq_len/accuracy-256': 1.0, 'valid/input_seq_len/accuracy-512': 0.9996875, 'valid/input_seq_len/accuracy-64': 0.999875, 'valid/loss': 0.17086618318878916, 'valid/mqar_case/accuracy-1024x256': 0.9659609375, 'valid/mqar_case/accuracy-128x32': 1.0, 'valid/mqar_case/accuracy-256x64': 1.0, 'valid/mqar_case/accuracy-512x128': 0.999984375, 'valid/mqar_case/accuracy-512x64': 0.999390625, 'valid/mqar_case/accuracy-64x16': 1.0, 'valid/mqar_case/accuracy-64x4': 0.99975, 'valid/mqar_case/accuracy-64x8': 0.999875, 'valid/num_kv_pairs/accuracy-128': 0.999984375, 'valid/num_kv_pairs/accuracy-16': 1.0, 'valid/num_kv_pairs/accuracy-256': 0.9659609375, 'valid/num_kv_pairs/accuracy-32': 1.0, 'valid/num_kv_pairs/accuracy-4': 0.99975, 'valid/num_kv_pairs/accuracy-64': 0.9996953125, 'valid/num_kv_pairs/accuracy-8': 0.999875}",b7a30c8c6f52e0ff3374358956cfff050421cbdba6755a72608a58c805ea8c1a,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/gdn-s124-fixedinit-s124-d123-b64ga4-3090-formal/best.pt,best,gdnxk-h2-ek4-ev4-usegate0,123,3090,gdn,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260725-01-current-baselines-longer-mqar-3090-formal/gdn-s124-fixedinit-s124-d123-b64ga4-3090-formal.json,571bf2d527fe5cf8c63951f6896f15ce24d205246ca27ca3afbbf46aba28ead9,124,gdn-s124-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260725-01-current-baselines-longer-mqar/outputs/machines/3090/formal/gdn-s124-fixedinit-s124-d123-b64ga4-3090-formal/result.json,formal,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/gdn-s124-fixedinit-s124-d123-b64ga4-3090-formal/train_config.json,1335942,9548223,True
131072,4,eacf6771b8a71ca0465dc596937ac124cf30768a3dbb5a1885da9ddb68c8cce5,"{'valid/accuracy': 0.99549755859375, 'valid/input_seq_len/accuracy-1024': 0.97678515625, 'valid/input_seq_len/accuracy-128': 0.99678125, 'valid/input_seq_len/accuracy-256': 0.998609375, 'valid/input_seq_len/accuracy-512': 0.99602734375, 'valid/input_seq_len/accuracy-64': 0.9999166666666667, 'valid/loss': 0.05971379480869805, 'valid/mqar_case/accuracy-1024x256': 0.97678515625, 'valid/mqar_case/accuracy-128x32': 0.99678125, 'valid/mqar_case/accuracy-256x64': 0.998609375, 'valid/mqar_case/accuracy-512x128': 0.9974765625, 'valid/mqar_case/accuracy-512x64': 0.994578125, 'valid/mqar_case/accuracy-64x16': 1.0, 'valid/mqar_case/accuracy-64x4': 0.99975, 'valid/mqar_case/accuracy-64x8': 1.0, 'valid/num_kv_pairs/accuracy-128': 0.9974765625, 'valid/num_kv_pairs/accuracy-16': 1.0, 'valid/num_kv_pairs/accuracy-256': 0.97678515625, 'valid/num_kv_pairs/accuracy-32': 0.99678125, 'valid/num_kv_pairs/accuracy-4': 0.99975, 'valid/num_kv_pairs/accuracy-64': 0.99659375, 'valid/num_kv_pairs/accuracy-8': 1.0}",730bf7c6f75c32b79a4b0c4e43abaaaf92c2f582c56d423b517c2acb19db687d,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s125-fixedinit-s124-d123-b64ga4-3090-formal/last.pt,last,cb64-r16-joint,123,3090,flash,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s125-fixedinit-s124-d123-b64ga4-3090-formal.json,048e5956c2e2cdbfc802694f933d1708a317ef4932feef9799505a416a68cb7b,125,flash-s125-last,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260725-01-current-baselines-longer-mqar/outputs/machines/3090/formal/flash-s125-fixedinit-s124-d123-b64ga4-3090-formal/result.json,formal,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s125-fixedinit-s124-d123-b64ga4-3090-formal/train_config.json,1160390,8845573,True
131072,4,28daa600f9fa232e4621e0531bb8c467e067e57402809a948fc776e748123ee6,"{'valid/accuracy': 0.99549755859375, 'valid/input_seq_len/accuracy-1024': 0.97678515625, 'valid/input_seq_len/accuracy-128': 0.99678125, 'valid/input_seq_len/accuracy-256': 0.998609375, 'valid/input_seq_len/accuracy-512': 0.99602734375, 'valid/input_seq_len/accuracy-64': 0.9999166666666667, 'valid/loss': 0.05971379480869805, 'valid/mqar_case/accuracy-1024x256': 0.97678515625, 'valid/mqar_case/accuracy-128x32': 0.99678125, 'valid/mqar_case/accuracy-256x64': 0.998609375, 'valid/mqar_case/accuracy-512x128': 0.9974765625, 'valid/mqar_case/accuracy-512x64': 0.994578125, 'valid/mqar_case/accuracy-64x16': 1.0, 'valid/mqar_case/accuracy-64x4': 0.99975, 'valid/mqar_case/accuracy-64x8': 1.0, 'valid/num_kv_pairs/accuracy-128': 0.9974765625, 'valid/num_kv_pairs/accuracy-16': 1.0, 'valid/num_kv_pairs/accuracy-256': 0.97678515625, 'valid/num_kv_pairs/accuracy-32': 0.99678125, 'valid/num_kv_pairs/accuracy-4': 0.99975, 'valid/num_kv_pairs/accuracy-64': 0.99659375, 'valid/num_kv_pairs/accuracy-8': 1.0}",730bf7c6f75c32b79a4b0c4e43abaaaf92c2f582c56d423b517c2acb19db687d,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s125-fixedinit-s124-d123-b64ga4-3090-formal/best.pt,best,cb64-r16-joint,123,3090,flash,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/generated/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s125-fixedinit-s124-d123-b64ga4-3090-formal.json,048e5956c2e2cdbfc802694f933d1708a317ef4932feef9799505a416a68cb7b,125,flash-s125-best,/home/lyj/mnt/project/zoology/zoology/experiments/flash_vqg/scripts/20260725-01-current-baselines-longer-mqar/outputs/machines/3090/formal/flash-s125-fixedinit-s124-d123-b64ga4-3090-formal/result.json,formal,/home/lyj/mnt/project/zoology/checkpoints/fvqg-20260725-01-current-baselines-longer-mqar-3090/20260725-01-current-baselines-longer-mqar-3090-formal/flash-s125-fixedinit-s124-d123-b64ga4-3090-formal/train_config.json,1160390,8845573,True
